frame,fps,cleanPerf,visibleEntities,presenterActive,presenterDefs,primitiveRaw,primitiveStaticRaw,skinnedRaw,gpuSkinned,gpuSkinBuild,gpuSkinDraw,gap,poll,pre,tick,post,begin,sim,simTop1,simTop2,simTop3,presentation,presTop1,presTop2,presTop3,behavior,behaviorBoot,behaviorOwner,behaviorAttr,behaviorTag,behaviorTick,animator,transformSync,minimapCollect,minimapMarkers,minimapProject,minimapScreen,heightSync,heightSamples,requestFlush,spawnBatch,spawnPerf,spawnPerfParts,spawnPerfChildParts,cull,cullSpatial,cullStatic,cullDyn,cullEntity,cullSync,hudProj,hudRaw,hudProjected,hudDensitySkip,mode3D,terrain,terrainChunks,field,fieldCount,fieldDirty,fieldArea,fieldDraws,primitive,primSync,primBucket,primImmediate,primImmediateSkip,primBuild,primDraw,primInstances,primBatches,primCache,ground,groundCount,groundRaw,spline,splineCount,splineRaw,debugDraw,debugDrawCount,debugDrawRaw,overlay,overlayBuild,overlayDirtyLanes,overlayItems,overlayRebuilt,overlayPaint,overlayComposite,uiRender,uiUpload,overlayFinal,nativeDiag,emit,emitDirty,emitDirtyCount,emitRetained,emitRetainedCount,hudPositionOnly,emitRetainedDirectPath,endDraw,screenshot,worldHud,screenBars,screenText,worldHudDrops,screenHudDrops,overlaySceneDrops,utc
3.84ms,260.6,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.05,0.00,0.00,0.02,3.24,0.04,0.00,0.17,EffectProcessingLoopSystem:0.17,:0.00,:0.00,3.00,PresenterEntityTransformSyncSystem:0.67,AnimatorRuntimeSystem:0.65,PresenterEmitSystem:0.47,0.00,0,0,0,0,0,0.65,0.67,0.24,10009/0,0.00,0/0,0.36,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.15,0.02,0.00,0.12,0.14,0.00,0.03,148,0,0,0.12,0.02,4/0,0.00,0,0,0,0,0.07,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0,0.00,0,0,0/0/0,0.12,0.00,148,0,0,0,0,0,2026-09-09T18:27:00.0124910Z
3.52ms,284.4,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.04,0.00,0.00,0.02,3.10,0.02,0.00,0.18,EffectProcessingLoopSystem:0.18,:0.00,:0.00,2.86,PresenterEntityTransformSyncSystem:0.75,AnimatorRuntimeSystem:0.58,TerrainHeightSyncSystem:0.37,0.00,0,0,0,0,0,0.58,0.75,0.20,10009/0,0.00,0/0,0.36,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.18,0.02,0.00,0.15,0.17,0.00,0.01,148,0,0,0.08,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0,0.00,0,0,0/0/0,0.13,0.00,148,0,0,0,0,0,2026-09-09T18:27:00.4806854Z
3.55ms,281.4,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.03,0.00,0.00,0.02,3.15,0.02,0.00,0.17,EffectProcessingLoopSystem:0.17,:0.00,:0.00,2.91,PresenterEntityTransformSyncSystem:0.72,AnimatorRuntimeSystem:0.57,PresenterEmitSystem:0.43,0.00,0,0,0,0,0,0.57,0.72,0.19,10009/0,0.00,0/0,0.37,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.15,0.03,0.00,0.12,0.15,0.00,0.01,148,0,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0,0.00,0,0,0/0/0,0.11,0.00,148,0,0,0,0,0,2026-09-09T18:27:00.9396476Z
11.41ms,87.6,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.04,0.00,0.00,0.01,10.92,0.04,0.00,6.30,EffectProcessingLoopSystem:1.60,MassNavigationSimulationStepSystem:1.45,MapEntityLifecycleObserverSystem:0.60,4.58,PresenterEntityTransformSyncSystem:1.30,PresenterEmitSystem:0.67,AnimatorRuntimeSystem:0.60,0.25,0,166,166,0,0,0.60,1.30,0.21,10009/0,0.00,0/0,0.45,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.22,0.04,0.00,0.18,0.22,0.00,0.02,148,0,0,0.09,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0,0.29,330,0,330/0/0,0.13,0.00,148,0,0,0,0,0,2026-09-09T18:27:01.4083141Z
4.31ms,232.0,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.04,0.00,0.00,0.01,3.93,0.02,0.00,1.00,EffectProcessingLoopSystem:0.24,OrderBufferSystem:0.14,SpatialPartitionUpdateSystem:0.13,2.89,PresenterEntityTransformSyncSystem:0.81,AnimatorRuntimeSystem:0.57,PresenterEmitSystem:0.33,0.00,0,0,0,0,0,0.57,0.81,0.21,10009/0,0.00,0/0,0.33,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.16,0.03,0.00,0.13,0.16,0.00,0.01,148,0,0,0.08,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0,0.00,0,0,0/0/0,0.10,0.00,148,0,0,0,0,0,2026-09-09T18:27:01.8446596Z
8.30ms,120.6,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.04,0.00,0.00,0.01,7.88,0.03,0.00,4.08,EffectProcessingLoopSystem:1.74,AttributeAggregatorSystem:0.67,MapEntityLifecycleObserverSystem:0.57,3.74,PresenterEntityTransformSyncSystem:0.90,PresenterEmitSystem:0.58,AnimatorRuntimeSystem:0.54,0.17,0,151,151,0,0,0.54,0.90,0.22,10009/0,0.00,0/0,0.43,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.18,0.03,0.00,0.14,0.18,0.00,0.02,148,0,0,0.08,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0,0.26,300,0,300/0/0,0.11,0.00,148,0,0,0,0,0,2026-09-09T18:27:02.3043393Z
8.36ms,119.6,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.03,0.00,0.00,0.01,7.93,0.03,0.00,4.03,EffectProcessingLoopSystem:1.85,MapEntityLifecycleObserverSystem:0.60,MassNavigationAuthoredAgentBindingSystem:0.56,3.86,PresenterEntityTransformSyncSystem:0.97,PresenterEmitSystem:0.60,AnimatorRuntimeSystem:0.55,0.18,0,163,163,0,0,0.55,0.97,0.22,10009/0,0.00,0/0,0.39,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.18,0.03,0.00,0.15,0.18,0.00,0.02,148,0,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0,0.27,324,0,324/0/0,0.11,0.00,148,0,0,0,0,0,2026-09-09T18:27:02.7407250Z
3.47ms,288.5,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.03,0.00,0.00,0.02,3.15,0.02,0.00,0.17,EffectProcessingLoopSystem:0.17,:0.00,:0.00,2.92,PresenterEntityTransformSyncSystem:0.78,AnimatorRuntimeSystem:0.57,TerrainHeightSyncSystem:0.37,0.00,0,0,0,0,0,0.57,0.78,0.18,10009/0,0.00,0/0,0.37,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.17,0.03,0.00,0.13,0.17,0.00,0.01,148,0,0,0.06,0.01,4/0,0.00,0,0,0,0,0.04,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0,0.00,0,0,0/0/0,0.08,0.00,148,0,0,0,0,0,2026-09-09T18:27:03.2087843Z
12.33ms,81.1,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.04,0.00,0.00,0.01,11.81,0.04,0.00,7.09,MassNavigationSimulationStepSystem:1.93,EffectProcessingLoopSystem:1.63,AttributeAggregatorSystem:0.64,4.68,PresenterEntityTransformSyncSystem:1.33,PresenterEmitSystem:0.66,AnimatorRuntimeSystem:0.58,0.24,0,176,176,0,0,0.58,1.33,0.22,10009/0,0.00,0/0,0.47,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.23,0.04,0.00,0.18,0.23,0.00,0.02,148,0,0,0.09,0.01,4/0,0.00,0,0,0,0,0.06,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0,0.31,350,0,350/0/0,0.14,0.00,148,0,0,0,0,0,2026-09-09T18:27:03.6755068Z
9.55ms,104.7,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.05,0.00,0.00,0.02,9.10,0.03,0.00,5.13,EffectProcessingLoopSystem:1.66,AttributeAggregatorSystem:0.71,MapEntityLifecycleObserverSystem:0.61,3.92,PresenterEntityTransformSyncSystem:0.91,PresenterEmitSystem:0.77,AnimatorRuntimeSystem:0.56,0.21,0,172,172,0,0,0.56,0.91,0.21,10009/0,0.00,0/0,0.38,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.18,0.03,0.00,0.15,0.18,0.00,0.02,148,0,0,0.09,0.01,4/0,0.00,0,0,0,0,0.06,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0,0.37,342,0,342/0/0,0.12,0.00,148,0,0,0,0,0,2026-09-09T18:27:04.1347602Z
3.73ms,267.9,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.03,0.00,0.00,0.02,3.44,0.02,0.00,0.17,EffectProcessingLoopSystem:0.17,:0.00,:0.00,3.20,PresenterEntityTransformSyncSystem:0.90,AnimatorRuntimeSystem:0.57,PresenterEmitSystem:0.40,0.00,0,0,0,0,0,0.57,0.90,0.24,10009/0,0.00,0/0,0.37,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.19,0.03,0.00,0.15,0.19,0.00,0.01,148,0,0,0.06,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0,0.00,0,0,0/0/0,0.06,0.00,148,0,0,0,0,0,2026-09-09T18:27:04.6194854Z
3.38ms,295.9,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.03,0.00,0.00,0.02,3.13,0.02,0.00,0.17,EffectProcessingLoopSystem:0.17,:0.00,:0.00,2.91,PresenterEntityTransformSyncSystem:0.86,AnimatorRuntimeSystem:0.54,TerrainHeightSyncSystem:0.35,0.00,0,0,0,0,0,0.54,0.86,0.18,10009/0,0.00,0/0,0.35,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.23,0.02,0.00,0.20,0.22,0.00,0.01,148,0,0,0.06,0.01,4/0,0.00,0,0,0,0,0.04,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0,0.00,0,0,0/0/0,0.05,0.00,148,0,0,0,0,0,2026-09-09T18:27:05.0763844Z
12.36ms,80.9,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.04,0.00,0.00,0.01,11.86,0.04,0.00,6.99,MassNavigationSimulationStepSystem:1.93,EffectProcessingLoopSystem:1.56,MapEntityLifecycleObserverSystem:0.64,4.83,PresenterEntityTransformSyncSystem:1.62,PresenterEmitSystem:0.64,AnimatorRuntimeSystem:0.60,0.25,0,154,154,0,0,0.60,1.62,0.21,10009/0,0.00,0/0,0.42,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.22,0.04,0.00,0.17,0.21,0.00,0.02,148,0,0,0.08,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0,0.26,306,0,306/0/0,0.13,0.00,148,0,0,0,0,0,2026-09-09T18:27:05.5439808Z
8.69ms,115.0,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.04,0.00,0.00,0.01,8.23,0.03,0.00,4.10,EffectProcessingLoopSystem:1.89,MapEntityLifecycleObserverSystem:0.63,MassNavigationAuthoredAgentBindingSystem:0.57,4.08,PresenterEntityTransformSyncSystem:0.96,PresenterEmitSystem:0.74,AnimatorRuntimeSystem:0.58,0.22,0,164,164,0,0,0.58,0.95,0.25,10009/0,0.00,0/0,0.39,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.19,0.03,0.00,0.15,0.19,0.00,0.02,148,0,0,0.09,0.01,4/0,0.00,0,0,0,0,0.06,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.00,0,0.30,326,0,326/0/0,0.11,0.00,148,0,0,0,0,0,2026-09-09T18:27:06.0048337Z
4.11ms,243.3,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.05,0.00,0.00,0.02,3.62,0.03,0.00,0.17,EffectProcessingLoopSystem:0.17,:0.00,:0.00,3.39,PresenterEntityTransformSyncSystem:0.91,AnimatorRuntimeSystem:0.63,PresenterEmitSystem:0.49,0.00,0,0,0,0,0,0.63,0.91,0.26,10009/0,0.00,0/0,0.39,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.18,0.03,0.00,0.14,0.17,0.00,0.02,148,0,0,0.10,0.01,4/0,0.00,0,0,0,0,0.07,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0,0.00,0,0,0/0/0,0.13,0.00,148,0,0,0,0,0,2026-09-09T18:27:06.5166348Z
8.67ms,115.4,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.03,0.00,0.00,0.01,8.26,0.03,0.00,4.15,EffectProcessingLoopSystem:1.87,MapEntityLifecycleObserverSystem:0.61,AttributeAggregatorSystem:0.57,4.06,PresenterEntityTransformSyncSystem:1.00,PresenterEmitSystem:0.66,AnimatorRuntimeSystem:0.56,0.24,0,187,187,0,0,0.56,1.00,0.22,10009/0,0.00,0/0,0.43,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.18,0.03,0.00,0.14,0.18,0.00,0.02,148,0,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0,0.32,372,0,372/0/0,0.10,0.00,148,0,0,0,0,0,2026-09-09T18:27:06.9887738Z
3.78ms,264.5,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.00,0.03,0.00,0.00,0.02,3.44,0.02,0.00,0.18,EffectProcessingLoopSystem:0.18,:0.00,:0.00,3.20,PresenterEntityTransformSyncSystem:0.88,AnimatorRuntimeSystem:0.59,TerrainHeightSyncSystem:0.39,0.00,0,0,0,0,0,0.59,0.87,0.26,10009/0,0.00,0/0,0.39,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.18,0.03,0.00,0.14,0.17,0.00,0.01,148,0,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0,0.00,0,0,0/0/0,0.09,0.00,148,0,0,0,0,0,2026-09-09T18:27:07.4658917Z
3.47ms,288.0,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.04,0.00,0.00,0.02,3.12,0.02,0.00,0.21,EffectProcessingLoopSystem:0.21,:0.00,:0.00,2.85,PresenterEntityTransformSyncSystem:0.74,AnimatorRuntimeSystem:0.56,TerrainHeightSyncSystem:0.36,0.00,0,0,0,0,0,0.56,0.74,0.21,10009/0,0.00,0/0,0.36,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.16,0.03,0.00,0.13,0.16,0.00,0.01,148,0,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0,0.00,0,0,0/0/0,0.09,0.00,148,0,0,0,0,0,2026-09-09T18:27:07.9231104Z
4.29ms,232.9,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.03,0.00,0.00,0.02,3.94,0.03,0.00,1.08,EffectProcessingLoopSystem:0.22,OrderBufferSystem:0.16,SpatialPartitionUpdateSystem:0.14,2.81,PresenterEntityTransformSyncSystem:0.77,AnimatorRuntimeSystem:0.55,TerrainHeightSyncSystem:0.34,0.00,0,0,0,0,0,0.55,0.77,0.21,10009/0,0.00,0/0,0.34,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.16,0.03,0.00,0.13,0.16,0.00,0.02,148,0,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0,0.00,0,0,0/0/0,0.09,0.00,148,0,0,0,0,0,2026-09-09T18:27:08.3797667Z
3.61ms,277.0,0,74,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,74,74/6,0.01,0.04,0.00,0.00,0.02,3.24,0.02,0.00,0.19,EffectProcessingLoopSystem:0.19,:0.00,:0.00,2.98,PresenterEntityTransformSyncSystem:0.85,AnimatorRuntimeSystem:0.54,TerrainHeightSyncSystem:0.34,0.00,0,0,0,0,0,0.54,0.85,0.22,10009/0,0.00,0/0,0.34,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.17,0.03,0.00,0.13,0.17,0.00,0.01,148,0,0,0.08,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0,0.00,0,0,0/0/0,0.08,0.00,148,0,0,0,0,0,2026-09-09T18:27:08.8497275Z
